length
047.841873541908875
047.84187354190883
050.88784467827264
065.76642559847692
058.77982306880485
044.796178408431225
044.796178408431203
061.17473007705059
063.544808883181
050.88784467827262
047.841873541908886
047.841873541908875
047.841873541908886
047.841873541908875
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007504
024.450346746007512
024.45034674600751
024.45034674600751
047.84187354190886
047.84187354190885
047.84187354190885
047.84187354190886
021.411793385889002
046.84138016753987
041.03495583036492
015.345931056798084
044.796178408431214
061.17473007705058
063.544808883181
050.88784467827261
006.356195088258386
006.356195088258383
006.356195088258386
006.356195088258386
024.45034674600751
024.45034674600751
024.450346746007506
024.45034674600751
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
047.841873541908897
047.841873541908897
047.841873541908897
047.84187354190885
050.88784467827264
046.318988071848044
058.7798230688048
044.796178408431203
044.796178408431225
049.36482780279905
063.54480888318101
050.88784467827264
047.84187354190885
047.84187354190885
047.84187354190885
047.841873541908875
024.450346746007492
024.450346746007492
024.450346746007515
024.450346746007515
024.45034674600756
024.45034674600747
024.45034674600747
024.45034674600756
047.84187354190881
047.84187354190881
047.84187354190881
047.841873541908897
050.88784467827264
065.76642559847686
049.364827802799005
044.79617840843118
044.79617840843127
061.17473007705058
046.31898807184802
050.88784467827255
047.84187354190881
047.841873541908897
047.84187354190881
047.84187354190881
024.45034674600747
024.45034674600756
024.45034674600747
024.45034674600747
024.45034674600756
024.45034674600747
024.45034674600747
024.45034674600756
047.84187354190881
047.84187354190881
047.84187354190881
047.841873541908897
050.88784467827264
065.76642559847691
058.77982306880486
044.79617840843118
044.79617840843127
061.17473007705055
063.54480888318101
050.88784467827255
047.84187354190885
047.841873541908897
047.841873541908897
047.84187354190885
024.45034674600747
024.45034674600756
024.45034674600747
024.45034674600747
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
047.84187354190885
047.84187354190885
047.84187354190885
047.84187354190881
050.88784467827264
065.76642559847693
058.7798230688048
044.796178408431225
044.79617840843118
061.17473007705058
063.54480888318096
050.8878446782726
047.84187354190885
047.841873541908897
047.841873541908897
047.841873541908897
024.45034674600747
024.450346746007515
024.450346746007515
024.450346746007515
024.45034674600756
024.45034674600747
024.45034674600747
024.45034674600756
047.84187354190881
047.84187354190881
047.84187354190881
047.841873541908897
050.88784467827264
046.31898807184793
058.77982306880479
044.79617840843118
044.79617840843127
049.364827802799005
063.54480888318101
050.88784467827255
047.84187354190881
047.841873541908897
047.84187354190881
047.84187354190881
024.45034674600747
024.45034674600756
024.45034674600747
024.45034674600747
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
047.841873541908897
047.841873541908897
047.841873541908897
047.84187354190885
050.88784467827264
065.76642559847687
058.77982306880483
044.796178408431225
044.796178408431225
061.17473007705059
063.54480888318101
050.88784467827264
047.84187354190885
047.84187354190885
047.841873541908897
047.841873541908897
024.45034674600747
024.450346746007515
024.450346746007515
024.450346746007515
024.45034674600756
024.45034674600747
024.45034674600747
024.45034674600756
006.356195088258351
006.356195088258437
006.356195088258351
006.356195088258351
050.88784467827264
065.76642559847685
058.7798230688048
044.79617840843118
015.345931056798096
044.39760804367731
043.667320687214184
021.411793385888978
047.84187354190881
047.841873541908897
047.84187354190881
047.84187354190881
024.45034674600747
024.45034674600756
024.45034674600747
024.45034674600747
024.450346746007504
024.450346746007515
024.450346746007492
024.450346746007504
047.841873541908875
047.841873541908875
047.841873541908875
047.841873541908875
050.88784467827262
065.76642559847689
058.77982306880482
044.796178408431203
044.796178408431225
061.1747300770506
063.54480888318101
050.88784467827264
047.84187354190885
047.84187354190885
047.841873541908864
047.84187354190886
024.450346746007515
024.450346746007526
024.450346746007504
024.450346746007515
024.450346746007492
024.450346746007515
024.450346746007492
024.450346746007515
047.84187354190885
047.84187354190885
047.841873541908875
047.84187354190883
050.88784467827264
046.318988071848044
058.77982306880485
044.796178408431225
044.796178408431203
049.364827802799005
063.544808883181
050.88784467827262
047.841873541908886
047.841873541908875
047.841873541908886
047.841873541908875
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007504
024.450346746007512
024.45034674600751
024.45034674600751
047.84187354190886
047.84187354190885
047.84187354190885
047.84187354190886
021.411793385889002
046.841380167539903
041.03495583036489
015.345931056798084
044.796178408431214
061.17473007705061
063.54480888318098
050.88784467827261
006.356195088258386
006.356195088258383
006.356195088258386
006.356195088258386
024.45034674600751
024.45034674600751
024.450346746007506
024.45034674600751
024.450346746007515
024.45034674600756
024.450346746007515
024.45034674600747
047.84187354190881
047.841873541908897
047.84187354190881
047.841873541908897
050.8878446782726
065.7664255984769
049.36482780279896
044.79617840843118
044.79617840843127
061.17473007705061
046.31898807184802
050.88784467827264
047.84187354190881
047.84187354190881
047.84187354190885
047.84187354190885
024.450346746007515
024.450346746007515
024.45034674600756
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
047.841873541908897
047.841873541908897
047.841873541908897
047.84187354190885
050.88784467827264
065.76642559847692
058.77982306880482
044.796178408431203
044.796178408431225
061.17473007705061
063.54480888318103
050.88784467827264
047.84187354190885
047.84187354190885
047.84187354190885
047.841873541908875
024.450346746007492
024.450346746007492
024.450346746007515
024.450346746007515
024.450346746007515
024.45034674600756
024.450346746007515
024.45034674600747
047.84187354190881
047.841873541908897
047.84187354190881
047.841873541908897
050.8878446782726
065.76642559847689
058.7798230688048
044.79617840843118
044.79617840843127
061.17473007705061
063.54480888318103
050.88784467827264
047.84187354190881
047.84187354190881
047.84187354190885
047.84187354190885
024.450346746007515
024.450346746007515
024.45034674600756
024.450346746007515
024.45034674600756
024.45034674600747
024.45034674600747
024.45034674600756
047.84187354190881
047.84187354190881
047.84187354190881
047.841873541908897
050.88784467827264
065.76642559847693
058.77982306880484
044.79617840843118
044.79617840843127
061.17473007705058
063.544808883181
050.88784467827255
047.84187354190885
047.841873541908897
047.841873541908897
047.84187354190885
024.45034674600747
024.45034674600756
024.45034674600747
024.45034674600747
024.45034674600756
024.45034674600747
024.45034674600747
024.45034674600756
006.356195088258354
006.356195088258439
006.356195088258354
006.356195088258354
050.88784467827264
065.76642559847686
058.77982306880477
044.79617840843118
015.345931056798096
044.39760804367732
043.667320687214145
021.411793385888978
047.84187354190881
047.841873541908897
047.84187354190881
047.84187354190881
024.45034674600747
024.45034674600756
024.45034674600747
024.45034674600747
024.450346746007492
024.450346746007515
024.450346746007492
024.450346746007515
047.84187354190885
047.84187354190885
047.841873541908875
047.84187354190883
050.88784467827264
065.76642559847693
049.36482780279905
044.796178408431225
044.796178408431203
061.17473007705059
046.31898807184802
050.88784467827262
047.841873541908886
047.841873541908875
047.841873541908886
047.841873541908875
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
024.45034674600756
024.45034674600747
024.45034674600747
024.45034674600756
047.84187354190881
047.84187354190881
047.84187354190881
047.841873541908897
050.88784467827264
046.31898807184802
058.77982306880486
044.79617840843118
044.79617840843127
049.364827802799005
063.54480888318101
050.88784467827255
047.84187354190885
047.841873541908897
047.841873541908897
047.84187354190885
024.45034674600747
024.45034674600756
024.45034674600747
024.45034674600747
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
047.84187354190885
047.84187354190885
047.84187354190885
047.84187354190881
050.88784467827264
065.76642559847691
058.77982306880483
044.796178408431225
044.79617840843118
061.17473007705055
063.54480888318098
050.8878446782726
047.84187354190885
047.841873541908897
047.841873541908897
047.841873541908897
024.45034674600747
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
024.450346746007515
047.841873541908897
047.841873541908897
047.841873541908897
047.84187354190885
050.88784467827264
065.7664255984769
058.7798230688048
044.796178408431225
044.796178408431225
061.17473007705061
063.544808883181
050.88784467827264
047.84187354190885
047.84187354190885
047.841873541908897
047.841873541908897
024.45034674600747
024.450346746007515
024.450346746007515
024.450346746007515
024.45034674600756
024.45034674600747
024.45034674600747
024.45034674600756
047.84187354190881
047.84187354190881
047.84187354190881
047.841873541908897
050.88784467827264
065.76642559847693
049.364827802799094
044.79617840843118
044.79617840843127
061.17473007705058
046.31898807184802
050.88784467827255
047.84187354190885
047.841873541908897
047.841873541908897
047.84187354190885
024.45034674600747
024.45034674600756
024.45034674600747
024.45034674600747
024.450346746007504
024.450346746007515
024.450346746007492
024.450346746007504
047.841873541908875
047.841873541908875
047.841873541908875
047.841873541908875
050.88784467827262
065.76642559847692
049.36482780279901
044.796178408431203
044.796178408431225
061.17473007705061
046.318988071848044
050.88784467827264
047.84187354190885
047.84187354190885
047.841873541908864
047.84187354190886
024.450346746007515
024.450346746007526
024.450346746007504
024.450346746007515
012.324157739983697
012.324157739983697
012.324157739983675
012.324157739983697
032.617704149740495
050.12269569765773
056.86646547834673
038.705876763096314
015.345931056798073
041.034955830364905
042.69078045667472
009.319481530643212
009.319481530643212
039.18191848289206
044.397608043677317
015.345931056798096
038.705876763096353
054.28180999193007
052.91091214484969
032.61770414974052
012.324157739983697
012.324157739983697
012.324157739983697
012.324157739983697
012.32415773998372
012.32415773998372
012.324157739983631
012.32415773998372
032.61770414974054
050.1226956976577
056.86646547834673
038.705876763096314
015.345931056798096
041.034955830364905
042.69078045667473
009.319481530643169
009.319481530643256
039.18191848289205
044.397608043677317
015.345931056798096
038.705876763096314
054.28180999193005
052.91091214484963
032.61770414974045
012.324157739983631
012.32415773998372
012.324157739983631
012.32415773998372
012.324157739983686
012.324157739983697
012.324157739983697
012.324157739983697
032.61770414974051
050.12269569765776
056.86646547834673
038.705876763096303
015.34593105679809
041.03495583036492
042.69078045667472
009.319481530643214
009.319481530643212
039.181918482892086
044.39760804367731
015.345931056798084
009.319481530643214
039.181918482892086
041.811246142634884
003.5398169444195854
012.324157739983697
012.324157739983692
012.324157739983695
012.324157739983697
012.324157739983674
012.324157739983718
012.324157739983718
012.324157739983674
032.61770414974054
037.183593156122
056.86646547834673
038.705876763096314
015.345931056798096
010.818790320548813
042.69078045667472
009.31948153064321
009.319481530643253
013.833606037472676
044.397608043677317
015.345931056798096
038.705876763096264
034.139485409127035
052.91091214484965
032.617704149740495
012.324157739983674
012.324157739983718
012.324157739983718
012.324157739983674
012.324157739983685
012.324157739983696
012.324157739983685
012.324157739983696
032.61770414974052
037.18359315612196
056.86646547834674
038.705876763096336
015.345931056798082
010.818790320548781
042.69078045667472
009.31948153064321
009.31948153064321
013.833606037472665
044.397608043677317
015.345931056798096
038.705876763096314
034.139485409127057
052.91091214484968
032.617704149740506
012.324157739983696
012.324157739983696
012.324157739983685
012.324157739983696
012.324157739983675
012.32415773998372
012.32415773998372
012.32415773998372
032.61770414974054
050.12269569765777
034.13948540912708
038.705876763096314
015.345931056798096
041.03495583036491
013.833606037472632
009.319481530643212
009.319481530643212
039.18191848289208
010.818790320548771
015.345931056798096
038.705876763096314
054.28180999193007
037.18359315612196
032.61770414974054
012.324157739983675
012.32415773998372
012.32415773998372
012.324157739983675
012.32415773998372
012.32415773998372
012.324157739983631
012.32415773998372
032.61770414974054
050.12269569765772
056.86646547834673
038.705876763096314
015.345931056798096
041.034955830364933
042.69078045667473
009.319481530643169
009.319481530643256
039.181918482892075
044.397608043677317
015.345931056798096
038.705876763096314
054.28180999193014
052.91091214484969
032.61770414974045
012.324157739983631
012.32415773998372
012.324157739983631
012.32415773998372
012.324157739983675
012.324157739983675
012.32415773998372
012.32415773998372
032.61770414974054
050.12269569765777
056.86646547834673
038.705876763096314
015.345931056798096
041.03495583036493
042.6907804566747
009.319481530643212
009.319481530643212
039.18191848289208
044.39760804367728
015.345931056798096
038.705876763096314
054.28180999193007
052.91091214484965
032.61770414974052
012.324157739983697
012.324157739983697
012.32415773998372
012.324157739983675
012.324157739983686
012.324157739983697
012.324157739983697
012.324157739983697
032.61770414974051
050.12269569765775
034.139485409127057
038.705876763096303
015.34593105679809
041.03495583036492
013.833606037472654
009.319481530643214
009.319481530643212
039.18191848289208
010.818790320548782
015.345931056798084
009.319481530643214
039.18191848289208
007.829712638405065
003.5398169444195854
012.324157739983697
012.324157739983692
012.324157739983695
012.324157739983697
012.324157739983675
012.32415773998372
012.32415773998372
012.32415773998372
032.61770414974054
050.12269569765778
056.86646547834675
038.705876763096314
015.345931056798096
041.03495583036491
042.69078045667472
009.319481530643212
009.319481530643212
039.181918482892086
044.3976080436773
015.345931056798096
038.705876763096314
054.28180999193007
052.91091214484969
032.61770414974054
012.324157739983675
012.32415773998372
012.32415773998372
012.324157739983675
012.32415773998372
012.32415773998372
012.324157739983631
012.32415773998372
003.539816944419571
038.22172554974459
042.69078045667473
009.319481530643256
015.345931056798096
041.034955830364905
042.69078045667473
009.319481530643169
009.319481530643256
039.18191848289205
044.397608043677317
015.345931056798096
038.705876763096314
054.28180999193005
052.91091214484963
032.61770414974045
012.324157739983631
012.32415773998372
012.324157739983631
012.32415773998372
012.324157739983697
012.324157739983697
012.324157739983675
012.324157739983697
032.617704149740495
050.12269569765775
056.86646547834671
038.705876763096314
015.345931056798073
041.03495583036493
042.6907804566747
009.319481530643212
009.319481530643212
039.18191848289208
044.397608043677295
015.345931056798096
038.705876763096353
054.28180999193009
052.91091214484966
032.61770414974052
012.324157739983697
012.324157739983697
012.324157739983697
012.324157739983697
012.324157739983674
012.324157739983674
012.324157739983718
012.324157739983718
032.617704149740495
037.18359315612196
056.86646547834673
038.705876763096264
015.345931056798096
010.818790320548813
042.69078045667472
009.31948153064321
009.31948153064321
013.833606037472632
044.3976080436773
015.345931056798096
038.705876763096314
034.13948540912708
052.91091214484969
032.61770414974054
012.324157739983674
012.324157739983718
012.324157739983718
012.324157739983674
012.32415773998372
012.32415773998372
012.324157739983631
012.32415773998372
032.61770414974054
050.12269569765772
056.86646547834671
038.705876763096314
015.345931056798096
041.03495583036493
042.69078045667471
009.319481530643169
009.319481530643256
039.18191848289207
044.397608043677295
015.345931056798096
038.705876763096314
054.28180999193007
052.91091214484961
032.61770414974045
012.324157739983631
012.32415773998372
012.324157739983631
012.32415773998372
012.324157739983685
012.324157739983696
012.324157739983696
012.324157739983696
032.61770414974051
037.183593156121947
056.86646547834673
038.705876763096303
015.345931056798087
010.818790320548781
042.69078045667472
009.319481530643213
009.31948153064321
013.83360603747266
044.39760804367731
015.345931056798082
009.319481530643213
004.913571409881004
041.811246142634884
003.5398169444195826
012.324157739983696
012.32415773998369
012.324157739983693
012.324157739983696
012.324157739983675
012.32415773998372
012.32415773998372
012.324157739983675
032.61770414974054
050.12269569765776
056.86646547834673
038.705876763096314
015.345931056798096
041.034955830364905
042.69078045667472
009.319481530643212
009.319481530643256
039.18191848289206
044.397608043677317
015.345931056798096
038.705876763096264
054.28180999193003
052.91091214484965
032.617704149740495
012.324157739983675
012.32415773998372
012.32415773998372
012.324157739983675
012.324157739983686
012.324157739983697
012.324157739983686
012.324157739983697
032.61770414974052
050.12269569765776
056.86646547834674
038.705876763096336
015.345931056798084
041.03495583036492
042.69078045667472
009.319481530643212
009.319481530643212
039.181918482892086
044.397608043677317
015.345931056798096
038.705876763096314
054.28180999193006
052.91091214484968
032.617704149740506
012.324157739983697
012.324157739983697
012.324157739983686
012.324157739983697
012.324157739983675
012.324157739983675
012.32415773998372
012.32415773998372
032.617704149740495
050.12269569765775
034.139485409127035
038.705876763096264
015.345931056798096
041.03495583036493
013.833606037472632
009.319481530643212
009.319481530643212
039.18191848289208
010.818790320548771
015.345931056798096
038.705876763096314
054.28180999193007
037.18359315612196
032.61770414974054
012.324157739983675
012.32415773998372
012.32415773998372
012.324157739983675
012.324157739983675
012.324157739983675
012.32415773998372
012.32415773998372
032.61770414974054
050.12269569765776
056.86646547834675
038.705876763096314
015.345931056798096
041.034955830364905
042.69078045667472
009.319481530643212
009.319481530643212
039.18191848289206
044.3976080436773
015.345931056798096
038.705876763096314
054.28180999193005
052.91091214484968
032.61770414974052
012.324157739983697
012.324157739983697
012.32415773998372
012.324157739983675
012.324157739983674
012.324157739983718
012.324157739983718
012.324157739983718
032.61770414974054
037.183593156122
056.86646547834675
038.705876763096314
015.345931056798096
010.818790320548768
042.69078045667472
009.31948153064321
009.31948153064321
013.833606037472632
044.3976080436773
015.345931056798096
038.705876763096314
034.13948540912708
052.91091214484969
032.61770414974054
012.324157739983674
012.324157739983718
012.324157739983718
012.324157739983674
012.32415773998372
012.32415773998372
012.324157739983631
012.32415773998372
003.539816944419571
038.22172554974461
004.9135714098810235
009.319481530643256
015.345931056798096
041.03495583036493
013.83360603747272
009.319481530643169
009.319481530643256
039.18191848289207
010.818790320548771
015.345931056798096
038.705876763096314
054.28180999193007
037.183593156121914
032.61770414974045
012.324157739983631
012.32415773998372
012.324157739983631
012.32415773998372
012.324157739983675
012.324157739983675
012.32415773998372
012.32415773998372
032.617704149740495
050.12269569765775
056.86646547834673
038.705876763096264
015.345931056798096
041.034955830364933
042.69078045667472
009.319481530643212
009.319481530643212
039.181918482892086
044.3976080436773
015.345931056798096
038.705876763096314
054.28180999193007
052.91091214484969
032.61770414974054
012.324157739983675
012.32415773998372
012.32415773998372
012.324157739983675
012.32415773998372
012.32415773998372
012.324157739983631
012.32415773998372
032.61770414974054
050.12269569765772
056.86646547834673
038.705876763096314
015.345931056798096
041.034955830364933
042.69078045667473
009.319481530643169
009.319481530643256
039.181918482892075
044.397608043677317
015.345931056798096
038.705876763096314
054.28180999193007
052.91091214484963
032.61770414974045
012.324157739983631
012.32415773998372
